code,scheme_name,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation
LP160100805,Linkage Projects,2016,Active,247000,210530.0,The University of Queensland
LP160100810,Linkage Projects,2016,Closed,217000,224450.0,The Australian National University
LP160100819,Linkage Projects,2016,Closed,510000,531278.0,Monash University
LP160100824,Linkage Projects,2016,Closed,560000,562275.0,The University of Newcastle
LP160100826,Linkage Projects,2016,Closed,220105,229202.0,University of South Australia
LP160100828,Linkage Projects,2016,Closed,308000,320163.0,The University of Melbourne
LP160100836,Linkage Projects,2016,Closed,280687,292513.0,The University of New South Wales
LP160100839,Linkage Projects,2016,Closed,292169,303817.0,Curtin University
LP160100842,Linkage Projects,2016,Closed,200815,208598.0,The University of Queensland
LP160100844,Linkage Projects,2016,Closed,660000,0.0,The University of Sydney
LP160100847,Linkage Projects,2016,Closed,216875,225415.0,The University of Newcastle
LP160100857,Linkage Projects,2016,Closed,499000,520170.0,The University of Western Australia
LP160100866,Linkage Projects,2016,Closed,255000,263201.0,The University of Melbourne
LP160100883,Linkage Projects,2016,Closed,239026,248761.0,The University of Sydney
LP160100893,Linkage Projects,2016,Closed,360000,375162.0,The University of Queensland
LP160100905,Linkage Projects,2016,Closed,398000,414847.0,The University of Queensland
LP160100907,Linkage Projects,2016,Closed,461000,481816.0,The University of Western Australia
LP160100909,Linkage Projects,2016,Closed,710000,746016.0,Western Sydney University
LP160100910,Linkage Projects,2016,Closed,450000,468347.0,Queensland University of Technology
LP160100914,Linkage Projects,2016,Closed,210152,218843.0,University of Wollongong
LP160100916,Linkage Projects,2016,Closed,410000,427362.0,The University of Queensland
LP160100917,Linkage Projects,2016,Closed,340000,353943.0,The University of Queensland
LP160100918,Linkage Projects,2016,Closed,370000,385562.0,Monash University
LP160100927,Linkage Projects,2016,Closed,400000,417116.0,The University of Adelaide
LP160100935,Linkage Projects,2016,Closed,382000,398012.0,The University of Sydney
LP160100937,Linkage Projects,2016,Closed,270000,281008.0,The University of Adelaide
LP160100939,Linkage Projects,2016,Closed,510000,530594.0,The University of Queensland
LP160100941,Linkage Projects,2016,Closed,180098,187343.0,The University of Queensland
LP160100956,Linkage Projects,2016,Closed,169000,104599.0,The University of New South Wales
LP160100959,Linkage Projects,2016,Closed,350000,364674.0,The University of Melbourne
LP160100979,Linkage Projects,2016,Closed,335000,349393.0,The University of New South Wales
LP160100981,Linkage Projects,2016,Closed,360000,375339.0,The Australian National University
LP160100988,Linkage Projects,2016,Closed,430000,447855.0,The University of Sydney
LP160100996,Linkage Projects,2016,Closed,455000,480633.0,Murdoch University
LP160101005,Linkage Projects,2016,Closed,240000,249785.0,The University of New South Wales
LP160101008,Linkage Projects,2016,Closed,375000,390455.0,The University of Adelaide
LP160101011,Linkage Projects,2016,Closed,370000,385893.0,The University of Western Australia
LP160101021,Linkage Projects,2016,Closed,458000,477010.0,The University of New South Wales
LP160101038,Linkage Projects,2016,Closed,221917,231337.0,Monash University
LP160101039,Linkage Projects,2016,Closed,358000,373418.0,Macquarie University
LP160101040,Linkage Projects,2016,Closed,440000,458585.0,The University of Queensland
LP160101044,Linkage Projects,2016,Closed,450000,469116.0,RMIT University
LP160101050,Linkage Projects,2016,Closed,321000,335006.0,Monash University
LP160101052,Linkage Projects,2016,Closed,390000,406385.0,The University of Melbourne
LP160101056,Linkage Projects,2016,Closed,455000,473878.0,Australian Catholic University
LP160101066,Linkage Projects,2016,Closed,365000,378998.0,The University of Queensland
LP160101081,Linkage Projects,2016,Closed,234098,243864.0,RMIT University
LP160101100,Linkage Projects,2016,Closed,394000,373023.0,The University of New South Wales
LP160101105,Linkage Projects,2016,Closed,556000,579380.0,The University of Melbourne
LP160101121,Linkage Projects,2016,Closed,157728,164159.0,Curtin University
LP160101134,Linkage Projects,2016,Closed,237000,246841.0,The University of Melbourne
LP160101153,Linkage Projects,2016,Closed,450000,473154.0,The University of New South Wales
LP160101155,Linkage Projects,2016,Closed,309000,0.0,The University of Newcastle
LP160101162,Linkage Projects,2016,Closed,360000,375162.0,The University of Sydney
LP160101169,Linkage Projects,2016,Closed,570000,594209.0,Murdoch University
LP160101177,Linkage Projects,2016,Closed,181194,188582.0,The University of Adelaide
LP160101181,Linkage Projects,2016,Closed,410000,427362.0,Curtin University
LP160101192,Linkage Projects,2016,Closed,394000,410669.0,Monash University
LP160101193,Linkage Projects,2016,Closed,207000,215720.0,Monash University
LP160101202,Linkage Projects,2016,Closed,270000,281880.0,The University of New South Wales
LP160101254,Linkage Projects,2016,Closed,675000,702521.0,University of Technology Sydney
LP160101294,Linkage Projects,2016,Closed,450000,450059.0,The University of Queensland
LP160101313,Linkage Projects,2016,Closed,555000,577628.0,The University of Queensland
LP160101339,Linkage Projects,2016,Closed,195000,203458.0,The University of Queensland
LP160100054,Linkage Projects,2017,Closed,501989,530969.0,The University of Melbourne
LP160100616,Linkage Projects,2017,Closed,315000,333555.0,University of Technology Sydney
LP160101225,Linkage Projects,2017,Closed,620000,655788.0,The University of Western Australia
LP160101228,Linkage Projects,2017,Closed,469000,495840.0,Monash University
LP160101229,Linkage Projects,2017,Closed,351731,372176.0,The University of New South Wales
LP160101232,Linkage Projects,2017,Active,440000,456713.0,University of Canberra
LP160101244,Linkage Projects,2017,Active,285000,295103.0,The University of New South Wales
LP160101247,Linkage Projects,2017,Closed,630000,663071.0,University of Tasmania
LP160101249,Linkage Projects,2017,Active,669000,713425.0,The University of Adelaide
LP160101260,Linkage Projects,2017,Closed,318000,336544.0,The University of New South Wales
LP160101299,Linkage Projects,2017,Closed,890000,941683.0,The University of Melbourne
LP160101307,Linkage Projects,2017,Closed,421854,443233.0,The University of Melbourne
LP160101316,Linkage Projects,2017,Closed,220000,232646.0,The University of Queensland
LP160101317,Linkage Projects,2017,Closed,466072,493160.0,La Trobe University
LP160101322,Linkage Projects,2017,Closed,365000,386379.0,The University of Sydney
LP160101341,Linkage Projects,2017,Closed,240000,251707.0,Queensland University of Technology
LP160101353,Linkage Projects,2017,Closed,490000,514453.0,The University of Adelaide
LP160101360,Linkage Projects,2017,Closed,303000,320187.0,The University of New South Wales
LP160101361,Linkage Projects,2017,Closed,310000,325440.0,The University of Queensland
LP160101362,Linkage Projects,2017,Closed,190000,200985.0,Queensland University of Technology
LP160101373,Linkage Projects,2017,Closed,470473,493592.0,The University of Melbourne
LP160101374,Linkage Projects,2017,Closed,278000,293834.0,The University of Queensland
LP160101417,Linkage Projects,2017,Closed,420000,440824.0,The University of Melbourne
LP160101439,Linkage Projects,2017,Active,330000,352093.0,Australian Catholic University
LP160101446,Linkage Projects,2017,Active,195645,202043.0,The University of Western Australia
LP160101460,Linkage Projects,2017,Closed,311000,329012.0,The University of Adelaide
LP160101469,Linkage Projects,2017,Closed,500000,527263.0,The University of Melbourne
LP160101475,Linkage Projects,2017,Closed,330000,346240.0,The University of Melbourne
LP160101484,Linkage Projects,2017,Closed,253069,267956.0,Western Sydney University
LP160101486,Linkage Projects,2017,Closed,250000,263846.0,The University of Melbourne
LP160101494,Linkage Projects,2017,Closed,457074,482875.0,Monash University
LP160101496,Linkage Projects,2017,Closed,592514,632277.0,Curtin University
LP160101497,Linkage Projects,2017,Closed,485000,512720.0,Flinders University
LP160101498,Linkage Projects,2017,Closed,511923,541751.0,The University of Sydney
LP160101508,Linkage Projects,2017,Closed,221973,234888.0,Curtin University
LP160101509,Linkage Projects,2017,Closed,420000,444492.0,The University of Queensland
LP160101515,Linkage Projects,2017,Closed,215000,225546.0,The University of Melbourne
LP160101518,Linkage Projects,2017,Closed,310000,325706.0,The University of Queensland
LP160101521,Linkage Projects,2017,Closed,513210,543137.0,Griffith University
LP160101523,Linkage Projects,2017,Closed,510000,539191.0,The University of New South Wales
LP160101531,Linkage Projects,2017,Closed,239727,239721.0,The University of Queensland
LP160101543,Linkage Projects,2017,Closed,156000,144277.0,The University of Queensland
LP160101552,Linkage Projects,2017,Closed,420000,447454.0,The Australian National University
LP160101553,Linkage Projects,2017,Closed,403000,426439.0,Griffith University
LP160101561,Linkage Projects,2017,Closed,630000,647576.0,The University of Western Australia
LP160101564,Linkage Projects,2017,Closed,360000,344901.0,Edith Cowan University
LP160101569,Linkage Projects,2017,Closed,340000,359448.0,The University of New South Wales
LP160101592,Linkage Projects,2017,Closed,550000,581126.0,Monash University
LP160101594,Linkage Projects,2017,Closed,276000,292169.0,Western Sydney University
LP160101596,Linkage Projects,2017,Closed,281658,298083.0,The University of Queensland
LP160101599,Linkage Projects,2017,Closed,293000,51708.0,University of the Sunshine Coast
LP160101600,Linkage Projects,2017,Closed,450000,476241.0,Macquarie University
LP160101604,Linkage Projects,2017,Closed,546000,578212.0,The University of Queensland
LP160101616,Linkage Projects,2017,Closed,334710,356511.0,The University of Queensland
LP160101626,Linkage Projects,2017,Closed,420000,444492.0,The University of Queensland
LP160101629,Linkage Projects,2017,Closed,420000,444492.0,The University of Adelaide
LP160101656,Linkage Projects,2017,Closed,295000,312294.0,The University of Queensland
LP160101675,Linkage Projects,2017,Closed,270000,285745.0,The University of Queensland
LP160101687,Linkage Projects,2017,Closed,139930,146754.0,Swinburne University of Technology
LP160101691,Linkage Projects,2017,Closed,245000,259382.0,University of Wollongong
LP160101711,Linkage Projects,2017,Closed,270000,285745.0,University of Wollongong
LP160101716,Linkage Projects,2017,Closed,380000,401970.0,Charles Darwin University
LP160101717,Linkage Projects,2017,Closed,126728,105001.0,The University of Sydney
LP160101724,Linkage Projects,2017,Closed,480000,507327.0,Queensland University of Technology
LP160101728,Linkage Projects,2017,Closed,575127,608155.0,The University of Melbourne
LP160101729,Linkage Projects,2017,Closed,350000,370593.0,The University of Queensland
LP160101735,Linkage Projects,2017,Closed,450000,475591.0,University of Technology Sydney
LP160101753,Linkage Projects,2017,Closed,440000,466391.0,The University of Melbourne
LP160101757,Linkage Projects,2017,Closed,360000,380993.0,Monash University
LP160101759,Linkage Projects,2017,Closed,156000,165097.0,Australian Catholic University
LP160101760,Linkage Projects,2017,Closed,360000,374444.0,RMIT University
LP160101761,Linkage Projects,2017,Closed,403060,426193.0,The University of Sydney
LP160101762,Linkage Projects,2017,Closed,300000,252113.0,University of Tasmania
LP160101763,Linkage Projects,2017,Closed,173000,183348.0,The University of Queensland
LP160101766,Linkage Projects,2017,Closed,330000,349244.0,RMIT University
LP160101784,Linkage Projects,2017,Closed,320000,337707.0,The University of Queensland
LP160101793,Linkage Projects,2017,Closed,165000,174613.0,Swinburne University of Technology
LP160101795,Linkage Projects,2017,Closed,570000,602475.0,University of Technology Sydney
LP160101797,Linkage Projects,2017,Closed,546000,577914.0,The University of Queensland
LP160101803,Linkage Projects,2017,Closed,280000,293932.0,Macquarie University
LP160101823,Linkage Projects,2017,Closed,330000,349244.0,Monash University
LP160101845,Linkage Projects,2017,Closed,360000,380993.0,Monash University
LP160101854,Linkage Projects,2017,Closed,750000,793736.0,Queensland University of Technology
LP160101871,Linkage Projects,2017,Closed,450000,476241.0,University of Wollongong
LP160101885,Linkage Projects,2017,Closed,204000,214000.0,Monash University
LP170100013,Linkage Projects,2017,Closed,860000,902474.0,Macquarie University
LP170100108,Linkage Projects,2017,Closed,365608,380530.0,Monash University
LP170100009,Linkage Projects,2018,Closed,168356,176674.0,Monash University
